Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
18508,Impossible Creatures,impossible-creatures,Strategy,T,PC,Microsoft Game Studios,Relic,,,8.0,0.0,0.01,,0.01,,0.0,2002.0,14th Nov 18,http://www.vgchartz.com/game/32647/impossible-creatures/?region=All,1,,/games/boxart/full_8756738AmericaFrontccc.jpg,0.01
18509,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,red-stone-ds-akaki-ishi-ni-michibikareshi-monotachi,Role-Playing,,DS,Unknown,Logic Korea,,,,0.0,0.01,,,0.01,,2011.0,,http://www.vgchartz.com/game/48237/red-stone-ds-akaki-ishi-ni-michibikareshi-monotachi/?region=All,1,,/games/boxart/full_red-stone-ds-akaki-ishi-ni-michibikareshi-monotachi_800JapanFront.jpg,0.01
18510,Tekken 7,tekken-7,Fighting,T,PC,Namco Bandai Games,Namco Bandai Games,,,,0.0,0.01,,0.01,,0.0,2017.0,15th Jan 18,http://www.vgchartz.com/game/120135/tekken-7/?region=All,1,,/games/boxart/full_9246712AmericaFrontccc.jpg,0.01
18511,Imperium Romanum,imperium-romanum,Strategy,E10,PC,SouthPeak Interactive,Haemimont Games,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/16434/imperium-romanum/?region=All,1,,/games/boxart/3790825ccc.jpg,0.01
18512,Wand of Fortune: Mirai e no Prologue Portable,wand-of-fortune-mirai-e-no-prologue-portable,Adventure,,PSP,Idea Factory,Idea Factory,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/47442/wand-of-fortune-mirai-e-no-prologue-portable/?region=All,1,,/games/boxart/full_wand-of-fortune-mirai-e-no-prologue-portable_605JapanFront.jpg,0.01
18513,Harukanaru Toki no Naka de Ultimate,harukanaru-toki-no-naka-de-ultimate,Visual Novel,,PSV,Koei Tecmo,Koei Tecmo Games,,,,0.0,0.01,,,0.01,,2018.0,07th Mar 18,http://www.vgchartz.com/game/221254/harukanaru-toki-no-naka-de-ultimate/?region=All,1,,/games/boxart/full_1328075JapanFrontccc.jpg,0.01
18514,Secret Game Portable,secret-game-portable,Adventure,,PSP,Yeti,Regista,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/44217/secret-game-portable/?region=All,1,,/games/boxart/full_517108JapanFrontccc.jpg,0.01
18515,Sengoku Hime: Senran ni Mau Otometachi,sengoku-hime-senran-ni-mau-otometachi,Adventure,,PSP,Yeti,Yeti,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/39320/sengoku-hime-senran-ni-mau-otometachi/?region=All,1,,/games/boxart/full_1155371JapanFrontccc.jpg,0.01
18516,Kimi no Yuusha,kimi-no-yuusha,Role-Playing,,DS,SNK Playmore,SNK Playmore Corporation,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28290/kimi-no-yuusha/?region=All,1,,/games/boxart/full_1374860JapanFrontccc.jpg,0.01
18517,The Peanuts Movie: Snoopy's Grand Adventure,the-peanuts-movie-snoopys-grand-adventure,Platform,E,X360,Activision,Behaviour Interactive,,,,0.0,0.01,,0.01,,0.0,2015.0,01st Apr 18,http://www.vgchartz.com/game/86130/the-peanuts-movie-snoopys-grand-adventure/?region=All,1,,/games/boxart/full_2957757AmericaFrontccc.jpg,0.01
